"","GSM614501_Sample_1.CEL","GSM614502_Sample_2.CEL","GSM614503_Sample_3.CEL","GSM614504_Sample_4.CEL","GSM614505_Sample_5.CEL","GSM614506_Sample_6.CEL","GSM614507_Sample_7.CEL","GSM614508_Sample_8.CEL","GSM614509_Sample_9.CEL","GSM614510_Sample_10.CEL","GSM614511_Sample_11.CEL","GSM614512_Sample_12.CEL","GSM614513_Sample_13.CEL","GSM614514_Sample_14.CEL","GSM614515_Sample_15.CEL","GSM614516_Sample_16.CEL","GSM614517_Sample_17.CEL","GSM614518_Sample_18.CEL","GSM614519_Sample_19.CEL","GSM614520_Sample_20.CEL","GSM614521_Sample_21.CEL","GSM614522_Sample_22.CEL","GSM614523_Sample_23.CEL","GSM614524_Sample_24.CEL"
"AAAS",8.58181893235487,8.55083753229841,8.57770513916149,8.62661111961974,8.75361887758655,8.61980522153179,8.73833679179965,8.68038612813499,8.71752472889489,8.70751434494207,8.79857373489943,8.71632335250172,8.74264233353549,8.71809699236515,8.68469207201438,8.71041224160677,8.79800634692616,8.77831884273414,8.62867433851981,8.65392253700628,8.81571405901819,8.58181611193554,8.60086448007902,8.68873757501632
"AACS",8.54282236613181,8.5776835752451,8.4724956943622,8.52464406742994,8.53550923051924,8.4625764097962,8.9459646157392,8.7931445811245,8.91942074739886,8.80885363291365,9.01760653309995,8.68506869296783,8.4863782894237,8.60235664507052,8.41146320705647,8.45206117127006,8.35289091050502,8.23938723209312,8.90822672134839,8.89788843198459,8.8461945425186,8.94963072999111,8.88476646737474,8.86894311593616
"AACSP1",3.54709551866077,3.56119524094561,3.48685215230303,3.45137861653724,3.54689718305691,3.44401316930515,3.48114436463046,3.60775291741444,3.61655567461935,3.31615726729997,3.33146281830428,3.53803469789332,3.38687210667697,3.79689785540593,3.50918400028085,3.72402791305621,3.47836373758026,3.66071329553283,3.44844289467436,3.52334404093459,3.48274960741425,3.69368704135796,3.40374258261554,3.55288188965449
"AADAC",5.0425124164691,5.24484826682267,5.19287176023831,5.31918665216848,5.50657127765983,5.59025201145866,6.13072352881962,6.18284297874632,6.29570783876412,6.00817567823793,6.15009252395066,6.36539678359528,5.62021000647319,5.64397694817974,5.7692246490339,5.25935115737306,5.57793718075528,5.50193571552472,6.37807580216525,5.88690031149291,6.41059769948817,5.95939173933365,6.07705320447633,6.01014491047715
"AADACL2",3.44386640669752,3.36544859650538,3.48065754234096,3.36086550014797,3.36916098821369,3.60597146036322,3.38489821696608,3.45169609105285,3.58374252126663,3.5513252625499,3.72116429790885,3.44480938003673,3.63321576527725,3.6516071125653,3.47948357385654,3.52227062291729,3.77590001675054,3.70058737329867,3.3861577482169,3.54723359511686,3.54165725320484,3.52962451655648,3.74100643485248,3.51669428100527
"AADACP1",5.88784488621484,5.67390162910028,5.75467883158841,6.23487504176542,5.95781272762228,6.15234014417458,5.64040520563262,5.60224154496891,5.66694379408826,5.46772800462395,5.70151863584998,5.91550029673758,5.83084367788809,6.05152581212109,5.85389577860258,5.82588090367584,5.718043557299,5.86122131406902,5.36278339064172,5.53969278075802,5.35363349308045,5.76530800936555,5.66820143220307,5.78104593098025
"AADAT",6.44112074123096,6.1172690458578,6.19355152972262,6.30093373083062,6.04539910773175,6.02898168522677,5.82146271785011,5.68727723827084,5.39043479064325,5.59890446171367,5.58361929779,5.46259231234832,6.43243182596424,6.27846974181065,6.12080921969185,6.41242914363122,6.54218192454405,6.15271047835764,5.05194779309581,5.56868539204941,5.18678676121624,5.53779339685945,5.68727723827084,5.53237170140611
"AAED1",9.21480828959302,9.17163426624931,9.24353497590798,9.36677673226222,9.26660228309399,9.39882559544975,9.42294156523699,9.2149010427297,9.36466597434135,9.39714808353958,9.42326290362483,9.43467278245721,9.26854404027662,9.20726287667035,9.3055700370543,9.4527505395199,9.30795381030917,9.46419015208966,9.13659980028045,9.27561689336807,9.2682134906862,9.42976127637614,9.3632556971823,9.40603446565611
"AAGAB",6.50357894367501,6.52514585848804,6.48199895443543,6.65485558830086,6.48939689707461,6.62578099115485,6.49822997669808,6.46644333621278,6.4249073628261,6.40598323001284,6.42730020868243,6.53789614085698,6.52999180739807,6.59244659697923,6.58797420016521,6.51988497406968,6.6608762801479,6.58868421424509,6.46869275115022,6.43409433639998,6.78132565883574,6.47593299473365,6.57603049811809,6.59828820928938
"AAK1",5.2967298749497,5.56490912928994,5.47039216646069,5.42963617520395,5.64543121820761,5.38626288781095,6.24690373378016,5.86753869882023,6.05466738723752,5.68740216022959,5.96763812928013,5.99693128135941,5.45714584257287,5.54700156069443,5.52032259056111,5.579285485107,5.48306356868158,5.62522388530643,5.8684752286911,5.84135861307753,5.58894507739734,5.91286696073358,5.94181067729999,5.89594781512656
